NE Name,Shelf,Slot,Port,Port Name,ONTs
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,1,TRK X11379 (ESPAN-137-39-CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,2,TRK X11389 (ESPAN-138-39-CO2),9
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,3,TRK X11399 (ESPAN-139-39-CO2),19
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,4,TRK X11409 (ESPAN-140-39-CO2),37
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,5,TRK X10833 (ESPAN-083-43-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,6,TRK X10843 (ESPAN-084-43-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,7,TRK X10853 (ESPAN-085-43-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,8,TRK X10863 (ESPAN-086-43-CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,9,TRK X10873 (ESPAN-087-43-CO2),16
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,10,TRK X10883 (ESPAN-088-43-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,11,TRK X10893 (ESPAN-089-43-CO2),36
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,12,TRK X10903 (ESPAN-090-43-CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,13,TRK X10913 (ESPAN-091-43-CO2),17
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,14,TRK X10923 (ESPAN-092-43-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,15,TRK X10933 (ESPAN-093-43-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,8,16,TRK X10943 (ESPAN-094-43-CO2),34
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,1,TRK X10953 (ESPAN-095-43-CO2),6
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,2,TRK X10963 (ESPAN-096-43-CO2),38
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,3,TRK X10973 (ESPAN-097-43-CO2),36
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,4,TRK X10983 (ESPAN-098-43-CO2),15
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,5,TRK X10993 (ESPAN-099-43-CO2),31
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,6,TRK X11003 (ESPAN-100-43-CO2),36
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,7,TRK X11013 (ESPAN-101-43-CO2),10
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,8,TRK X11023 (ESPAN-102-43-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,9,TRK X11033 (ESPAN-103-43-CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,10,TRK X11043 (ESPAN-104-43-CO2),18
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,11,TRK X11053 (ESPAN-105-43-CO2),39
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,12,TRK X11063 (ESPAN-106-43-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,13,TRK X11073 (ESPAN-107-43-CO2),13
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,14,TRK X11083 (ESPAN-108-43-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,15,TRK X11093 (ESPAN-109-43-CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,9,16,TRK X11103 (ESPAN-110-43-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,1,TRK X11113 (ESPAN-111-43-CO2),39
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,2,TRK X11123 (ESPAN-112-43-CO2),9
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,3,TRK X11133 (ESPAN-113-43-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,4,TRK X11143 (ESPAN-114-43-CO2),27
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,5,TRK X11153 (ESPAN-115-43-CO2),32
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,6,TRK X11163 (ESPAN-116-43-CO2),20
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,7,TRK X11173 (ESPAN-117-43-CO2),27
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,8,TRK X11183 (ESPAN-118-43-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,9,TRK X11193 (ESPAN-119-43-CO2),7
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,10,TRK X11203 (ESPAN-120-43-CO2),34
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,11,TRK X11213 (ESPAN-121-43-CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,12,TRK X11223 (ESPAN-122-43-CO2),37
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,13,TRK X11233 (ESPAN-123-43-CO2),28
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,14,TRK X11243 (ESPAN-124-43-CO2),32
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,15,TRK X11253 (ESPAN-125-43-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,12,16,TRK X11263 (ESPAN-126-43-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,1,TRK X11273 (ESPAN-127-43-CO2),29
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,2,TRK X11283 (ESPAN-128-43-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,3,TRK X11293 (ESPAN-129-43-CO2),23
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,4,TRK X11303 (ESPAN-130-43-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,5,TRK X11313 (ESPAN-131-43-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,6,TRK X11323 (ESPAN-132-43-CO2),8
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,7,TRK X11333 (ESPAN-133-43-CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,8,TRK X11343 (ESPAN-134-43-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,9,TRK X11353 (ESPAN-135-43-CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,10,TRK X11363 (ESPAN-136-43-CO2),33
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,11,TRK X11373 (ESPAN-137-43-CO2),32
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,12,TRK X11383 (ESPAN-138-43-CO2),33
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,13,TRK X11393 (ESPAN-139-43-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,14,TRK X11403 (ESPAN-140-43-CO2),27
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,15,TRK X11413 (ESPAN-141-43-CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,13,16,TRK X11423 (ESPAN-142-43-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,1,TRK X11433 (ESPAN-143-43-CO2),17
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,2,TRK X11443 (ESPAN-144-43-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,3,TRK X11139 (ESPAN-113-39-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,4,TRK X11149 (ESPAN-114-39-CO2),32
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,5,TRK X10938 (ESPAN-093-38-CO2),41
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,6,TRK X10928 (ESPAN-092-38-CO2),36
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,7,TRK XL061L (ESPAN-061-21-CO2),35
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,8,TRK XL056M (ESPAN-056-22-CO2),28
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,9,TRK XL094I (ESPAN-94-18-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,10,TRK XL048Q (ESPAN-48-26-CO2),5
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,11,TRK XL049Q (ESPAN-49-26-CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,12,TRK XL050Q (ESPAN-50-26-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,13,TRK XL051Q (ESPAN-51 26 CO2),17
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,14,TRK XL052Q (ESPAN-52 26 CO2),37
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,15,TRK XL053Q (ESPAN-53 26 CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,14,16,TRK XL054Q (ESPAN-54 26 CO2),14
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,1,TRK XL055Q (ESPAN-55 26 CO2),32
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,2,TRK XL056Q (ESPAN-56 26 CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,3,TRK XL057Q (ESPAN-57 26 CO2),19
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,4,TRK XL058Q (ESPAN-58 26 CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,5,TRK XL059Q (ESPAN-59 26 CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,6,TRK XL060Q (ESPAN-60 26 CO2),37
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,7,TRK XL061Q (ESPAN-61 26 CO2),39
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,8,TRK XL062Q (ESPAN-62-26-CO2),18
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,9,TRK XL063Q (ESPAN-63-26-CO2),27
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,10,TRK XL064Q (ESPAN-64 26 CO2),35
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,11,TRK XL065Q (ESPAN-65 26 CO2),20
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,12,TRK XL066Q (ESPAN-66 26 CO2),9
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,13,TRK XL067Q (ESPAN-67 26 CO2),31
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,14,TRK XL068Q (ESPAN-68 26 CO2),32
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,15,TRK XL069Q (ESPAN-69 26 CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,15,16,TRK XL070Q (ESPAN-70 26 CO2),33
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,1,TRK XL071Q (ESPAN-71 26 CO2),28
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,2,TRK XL072Q (ESPAN-72 26 CO2),15
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,3,TRK XL073Q (ESPAN-73 26 CO2),41
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,4,TRK XL074Q (ESPAN-74 26 CO2),14
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,5,TRK XL075Q (ESPAN-75 26 CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,6,TRK XL076Q (ESPAN-76-26-CO2),34
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,7,TRK XL077Q (ESPAN-77 26 CO2),14
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,8,TRK XL078Q (ESPAN-78 26 CO2),32
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,9,TRK XL079Q (ESPAN-79 26 CO2),29
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,10,TRK XL063C (ESPAN-63-12-CO2),14
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,11,TRK XL057J (ESPAN-57-19-CO2),1
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,12,TRK XL082Q (ESPAN-82 26 CO2),7
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,13,TRK XL083Q (ESPAN-83 26 CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,14,TRK XL084Q (ESPAN-84 26 CO2),34
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,15,TRK XL050R (ESPAN-50-27-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,16,16,TRK XL051R (ESPAN-51 27 CO2),19
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,1,TRK XL052R (ESPAN-52 27 CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,2,TRK XL053R (ESPAN-53-27-CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,3,TRK XL054R (ESPAN-54-27-CO2),37
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,4,TRK XL055R (ESPAN-55-27-CO2),35
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,5,TRK XL056R (ESPAN-56 27 CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,6,TRK XL057R (ESPAN-57 27 CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,7,TRK XL058R (ESPAN-58 27 CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,8,TRK XL059R (ESPAN-59 27 CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,9,TRK XL060R (ESPAN-60 27 CO2),28
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,10,TRK XL061R (ESPAN-61 27 CO2),18
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,11,TRK XL062R (ESPAN-62 27 CO2),21
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,12,TRK XL063R (ESPAN-63 27 CO2),36
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,13,TRK XL064R (ESPAN-64 27 CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,14,TRK XL065R (ESPAN-65 27 CO2),15
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,15,TRK XL066R (ESPAN-66 27 CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,17,16,TRK XL067R (ESPAN-67 27 CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,1,TRK XL071G (ESPAN-71-16-CO2),3
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,2,TRK XL075U (ESPAN-75-30-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,3,TRK XL076W (ESPAN-76-32-CO2),17
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,4,TRK XL064X (ESPAN-64-33-CO2),36
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,5,TRK XL065X (ESPAN-65-33-CO2),31
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,6,TRK XL079Y (ESPAN-79-34-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,7,TRK XL080Y (ESPAN-80-34-CO2),24
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,8,TRK X10880 (ESPAN-88-40-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,9,TRK X10930 (ESPAN-93-40-CO2),11
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,10,TRK X10960 (ESPAN-96-40-CO2),19
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,11,TRK X10990 (ESPAN-99-40-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,12,TRK X11020 (ESPAN-102-40-CO2),29
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,13,TRK X11050 (ESPAN-105-40-CO2),16
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,14,TRK X11210 (ESPAN-121-40-CO2),3
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,15,TRK X11220 (ESPAN-122-40-CO2),12
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,18,16,TRK X11230 (ESPAN-123-40-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,1,TRK X11030 (ESPAN-103-40-CO2),12
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,2,TRK X11040 (ESPAN-104-40-CO2),22
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,3,TRK X11060 (ESPAN-106-40-CO2),17
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,4,TRK X11070 (ESPAN-107-40-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,5,TRK X11110 (ESPAN-111-40-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,6,TRK X11120 (ESPAN-112-40-CO2),26
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,7,TRK X11180 (ESPAN-118-40-CO2),28
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,8,TRK X11190 (ESPAN-119-40-CO2),31
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,9,TRK X11200 (ESPAN-120-40-CO2),17
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,10,TRK XL075W (ESPAN-75-32-CO2),34
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,11,TRK XL081W (ESPAN-81-32-CO2),30
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,12,TRK XL082W (ESPAN-82-32-CO2),38
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,13,TRK XL083W (ESPAN-83-32-CO2),25
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,14,TRK XL057X (ESPAN-57-33-CO2),28
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,15,TRK XL066X (ESPAN-66-33-CO2),39
ZAC-BOG.ATP_ESPANOLA-N2-C600,1,19,16,TRK XL072X (ESPAN-72-33-CO2),35
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,1,TRK XL068R (ESPAN-68 27 CO2),18
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,2,TRK XL069R (ESPAN-69 27 CO2),27
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,3,TRK XL070R (ESPAN-70 27 CO2),18
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,4,TRK XL071R (ESPAN-71 27 CO2),30
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,5,TRK XL072R (ESPAN-72 27 CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,6,TRK XL073R (ESPAN-73 27 CO2),30
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,7,TRK XL074R (ESPAN-74 27 CO2),16
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,8,TRK XL075R (ESPAN-75 27 CO2),16
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,9,TRK XL076R (ESPAN-76-27-CO2),18
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,10,TRK XL077R (ESPAN-77 27 CO2),17
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,11,TRK XL078R (ESPAN-78 27 CO2),27
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,12,TRK XL079R (ESPAN-79 27 CO2),22
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,13,TRK XL076O (ESPAN-76-24-CO2),3
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,14,TRK XL081R (ESPAN-81-27-CO2),15
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,15,TRK XL082R (ESPAN-82-27-CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,1,16,TRK XL083R (ESPAN-83-27-CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,1,TRK XL084R (ESPAN-84 27 CO2),15
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,2,TRK XL077O (ESPAN-77-24-CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,3,TRK XL050U (ESPAN-50-30-CO2),16
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,4,TRK XL053U (ESPAN-53-30-CO2),20
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,5,TRK XL054U (ESPAN-54-30-CO2),22
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,6,TRK XL055U (ESPAN-55-30-CO2),30
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,7,TRK XL056U (ESPAN-56-30-CO2),17
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,8,TRK XL047S (ESPAN-47-28-CO2),13
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,9,TRK XL048S (ESPAN-48-28-CO2),26
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,10,TRK XL049S (ESPAN-49-28-CO2),20
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,11,TRK XL050S (ESPAN-50-28-CO2),25
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,12,TRK XL051S (ESPAN-51-28-CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,13,TRK XL052S (ESPAN-52-28-CO2),32
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,14,TRK XL053S (ESPAN-53-28-CO2),16
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,15,TRK XL054S (ESPAN-54-28-CO2),25
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,2,16,TRK XL055S (ESPAN-55-28-CO2),11
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,1,TRK XL056S (ESPAN-56-28-CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,2,TRK XL057S (ESPAN-57-28-CO2),22
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,3,TRK XL058S (ESPAN-58-28-CO2),15
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,4,TRK XL059S (ESPAN-59-28-CO2),33
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,5,TRK XL060S (ESPAN-60-28-CO2),22
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,6,TRK XL059U (ESPAN-59-30-CO2),21
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,7,TRK XL060U (ESPAN-60-30-CO2),23
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,8,TRK XL063S (ESPAN-63-28-CO2),39
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,9,TRK XL064S (ESPAN-64-28-CO2),27
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,10,TRK XL065S (ESPAN-65-28-CO2),22
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,11,TRK XL066S (ESPAN-66-28-CO2),36
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,12,TRK XL067S (ESPAN-67-28-CO2),25
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,13,TRK XL068S (ESPAN-68-28-CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,14,TRK XL069S (ESPAN-69-28-CO2),22
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,15,TRK XL070S (ESPAN-70-28-CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,3,16,TRK XL071S (ESPAN-71-28-CO2),29
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,1,TRK XL072S (ESPAN-72-28-CO2),28
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,2,TRK XL049T (ESPAN-49 29 CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,3,TRK XL050T (ESPAN-50 29 CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,4,TRK XL051T (ESPAN-51 29 CO2),27
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,5,TRK XL052T (ESPAN-52 29 CO2),7
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,6,TRK XL053T (ESPAN-53 29 CO2),25
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,7,TRK XL054T (ESPAN-54 29 CO2),31
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,8,TRK XL055T (ESPAN-55 29 CO2),33
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,9,TRK XL056T (ESPAN-56 29 CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,10,TRK XL057T (ESPAN-57 29 CO2),25
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,11,TRK XL058T (ESPAN-58 29 CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,12,TRK XL059T (ESPAN-59 29 CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,13,TRK XL060T (ESPAN-60 29 CO2),29
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,14,TRK XL061T (ESPAN-61 29 CO2),9
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,15,TRK XL062T (ESPAN-62 29 CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,4,16,TRK XL063T (ESPAN-63 29 CO2),27
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,1,TRK XL064T (ESPAN-64 29 CO2),16
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,2,TRK XL065T (ESPAN-65 29 CO2),29
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,3,TRK XL066T (ESPAN-66 29 CO2),38
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,4,TRK XL067T (ESPAN-67 29 CO2),18
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,5,TRK XL068T (ESPAN-68 29 CO2),19
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,6,TRK XL069T (ESPAN-69 29 CO2),22
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,7,TRK XL070T (ESPAN-70 29 CO2),27
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,8,TRK XL071T (ESPAN-71 29 CO2),24
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,9,TRK XL072T (ESPAN-72 29 CO2),15
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,10,TRK XL073T (ESPAN-73 29 CO2),21
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,11,TRK XL074T (ESPAN-74 29 CO2),18
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,12,TRK XL075T (ESPAN-75 29 CO2),30
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,13,TRK XL076T (ESPAN-76 29 CO2),17
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,14,TRK XL077T (ESPAN-077 29 CO2),16
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,15,TRK XL078T (ESPAN-78 29 CO2),25
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,5,16,TRK XL079T (ESPAN-79 29 CO2),16
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,6,1,TRK XL080T (ESPAN-80 29 CO2),31
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,6,2,TRK XL081T (ESPAN-81 29 CO2),31
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,6,3,TRK XL082T (ESPAN-82 29 CO2),21
ZAC-BOG.ATP_ESPANOLA-N3-C600,1,6,4,TRK XL083T (ESPAN-83 29 CO2),25
